"","x.x4","x.V2","classes"
"237",0.0311961846335803,0.587862829270307,"3"
"238",-0.057198416562532,0.713653872138821,"3"
"239",0.0265496041049517,0.647619761119131,"3"
"240",0.0301131470580535,0.365495236299466,"3"
"241",-0.129618441079542,0.0683013838715851,"3"
"242",0.0250410619613619,0.40029042045353,"3"
"243",0.00279617396890173,0.583392424683552,"3"
"244",-0.0397660825644114,0.458596786076669,"3"
"245",0.0363089417675865,0.67199419985991,"3"
"246",0.0310931128125023,0.269179996743333,"3"
"247",0.0315258183715969,0.448235987860244,"3"
"248",0.0228311806334675,0.404817669535987,"3"
"249",0.0031019611416711,0.357725961715914,"3"
"250",0.0760478781494863,0.316815857368056,"3"
"251",-0.135840035989978,0.276949787687045,"3"
"252",0.0062972086613257,0.37425011373125,"3"
"253",0.00443216916369845,0.614632123732008,"3"
"254",-0.146106934998988,0.203706991800573,"3"
"255",-0.102399374623631,0.198651228798553,"3"
"256",0.00960437681712803,0.0469233974581584,"3"
"257",-0.0417878970201904,0.648935800418258,"3"
"258",-0.0234078212690865,0.20040102355415,"3"
"259",-0.080978506695682,0.418640166171826,"3"
"260",-0.0565961436751437,0.566411872277968,"3"
"261",0.121756307679406,0.131127350439783,"3"
"262",0.0096260846513936,0.695529267832171,"3"
"263",-0.00081143255161783,0.706584402301814,"3"
"264",0.00301714922704735,0.124228569155093,"3"
"265",0.0302311178624102,0.589285398018546,"3"
"266",-0.045728096699825,0.296804815472569,"3"
"267",0.120008035549807,0.0444233998423442,"3"
"268",-0.16176654480417,0.155326234584209,"3"
"269",-0.0240249357722012,0.734958534012549,"3"
"270",-0.114057095870254,0.013352787354961,"3"
"271",-0.0183412762542731,0.746181386697572,"3"
"272",0.050782780499542,0.513317657459993,"3"
"273",-0.0519336504583594,0.377313926001079,"3"
"274",0.0551807455553679,0.29058080620598,"3"
"275",-0.0631378517068596,0.614481737895403,"3"
"276",0.0277020882302133,0.662341594405007,"3"
"277",-0.104615847057998,0.299410694162361,"3"
"278",0.161894914203348,0.166495085461065,"3"
"279",-0.0519185845284668,0.698881301970687,"3"
"280",-0.0684240394278262,0.442808008112479,"3"
"281",0.109094837756943,0.0266686840332113,"3"
"282",0.0861730495382322,0.446320100629237,"3"
"283",-0.0795580593555067,0.24055346113164,"3"
"284",0.0608816005551368,0.278923020756338,"3"
"285",0.0276511027316713,0.658926274976693,"3"
"286",-0.134811926116958,0.28994721028721,"3"
"287",-0.107469043837479,0.40167520637624,"3"
"288",0.0605938811747377,0.272185118927155,"3"
"289",-0.00107792004330862,0.0298601123504341,"3"
"290",-0.0517711482091408,0.472619671665598,"3"
"291",-0.0747027025661352,0.174493620637804,"3"
"292",-0.217975576873869,-0.889403267043762,"4"
"293",-0.649172286503017,-0.589362000783732,"4"
"294",-0.898860739544034,-0.26101670102173,"4"
"295",0.551470694597811,-0.730518037752293,"4"
"296",-0.483601822052151,-0.755872143538321,"4"
"297",-0.244771630968899,-0.90463003027415,"4"
"298",-0.831145472824574,-0.289719586261939,"4"
"299",0.0356701039709151,-1.01907367868207,"4"
"300",0.53452104749158,-0.7706637574362,"4"
"301",-0.972629951778799,-0.0917843203672128,"4"
"302",-0.63571730395779,-0.628247479478103,"4"
"303",-0.794843334704638,-0.382494343592777,"4"
"304",0.723055669572204,-0.443434956747855,"4"
"305",0.689448215533048,-0.62356966737284,"4"
"306",0.606012132950127,-0.55809220337816,"4"
"307",0.468368286732584,-0.784355749909806,"4"
"308",0.546525076031685,-0.700870984052963,"4"
"309",0.352074985392392,-0.861458150348062,"4"
"310",-0.351396433077753,-0.877500325007118,"4"
"311",0.630482966080308,-0.596198247616313,"4"
"312",-0.974434376694262,-0.0640186573037594,"4"
"313",0.15099930902943,-0.916851453849915,"4"
"314",-0.550712527707219,-0.735137769377696,"4"
"315",0.550147220958024,-0.636448602302766,"4"
"316",0.267290589399636,-0.910329821131895,"4"
"317",0.420245948247612,-0.797379792419046,"4"
"318",0.328766469378024,-0.80713494170608,"4"
"319",0.196869074832648,-1.0185516826312,"4"
"320",-0.382548451889306,-0.962207341614253,"4"
"321",-0.93950264621526,-0.126803874924346,"4"
"322",-0.573860269971192,-0.663446525693265,"4"
"323",0.183176848571748,-0.934290460076988,"4"
"324",0.31553314300254,-0.980460406382359,"4"
"325",0.875128204934299,-0.240693140978059,"4"
"326",0.350261686835438,-0.873719684900892,"4"
"327",-0.722568685654551,-0.511699124626531,"4"
"328",-0.206768548116088,-0.962165312540743,"4"
"329",-0.947553337085992,-0.124659719682118,"4"
"330",0.848165385425091,-0.211281214403457,"4"
"331",0.689390103332698,-0.423770418234008,"4"
"332",0.907494544051588,-0.112934626415375,"4"
"333",0.385862171184272,-0.761053274040118,"4"
"334",0.158499611075968,-1.0199541688504,"4"
"335",0.613819633610547,-0.60410495768811,"4"
"336",-0.33470214297995,-0.887010607837871,"4"
"337",0.515945430845022,-0.765853469745798,"4"
"338",-0.247471813112497,-0.976312391853934,"4"
"339",0.996873520780355,0.00121152778280912,"4"
"340",-0.247012756299227,-0.950402184066462,"4"
"341",0.537852600682527,-0.763799283876379,"4"
"342",0.50035598827526,-0.700136120332678,"4"
"343",0.254460575524718,-0.983783802440525,"4"
"344",0.221666416153312,-0.931061518449005,"4"
"345",-0.19453720934689,-0.901165832425776,"4"
"346",0.158207271713763,-0.981878852991873,"4"
"347",-0.697231870144606,-0.442592258296816,"4"
"348",0.753917996771634,-0.455277754584852,"4"
"349",0.222959347069263,-0.984968144249641,"4"
"350",0.0162037312984467,-0.993280907675924,"4"
"351",0.768803676590323,-0.405368520968772,"4"
"352",0.101985411718488,-0.994252159912699,"4"
"353",0.082759449724108,-0.884621225198435,"4"
"354",-0.638506025075912,-0.672940754661724,"4"
"355",-0.830172488465905,-0.339261347441807,"4"
"356",0.223687440622598,-0.912353361000296,"4"
"357",0.952872981783003,-0.0822212293493991,"4"
"358",-0.138170816004276,-1.1133517812679,"4"
"359",-0.710824936628342,-0.512604185582971,"4"
"360",-0.0657522929832339,-1.00840418287475,"4"
"361",0.30868750391528,-0.922289822069315,"4"
"362",0.625189152080566,-0.580785602122054,"4"
"363",0.270492071751505,-0.929572531358759,"4"
"364",-0.803446945268661,-0.353076004296033,"4"
"365",-0.546685629524291,-0.732193465211774,"4"
"366",-0.85691197309643,-0.294713038768391,"4"
"367",-0.52481044176966,-0.749623714443775,"4"
"368",0.644558693282306,-0.531620094853122,"4"
"369",-0.519237123429775,-0.761999579054714,"4"
"370",0.62485842499882,-0.600587104439209,"4"
"371",-0.512511867564172,-0.744104482170088,"4"
"372",0.584614637773484,-0.689230997253764,"4"
"373",-0.083541929256171,-0.98256480679307,"4"
"374",0.756086781620979,-0.465561673737166,"4"
"375",0.985763349104673,0.0555681811235792,"4"
"376",0.813429724890739,-0.40337377770466,"4"
"377",-0.923726330045611,-0.198423616127598,"4"
"378",-0.641407324466854,-0.557199094315957,"4"
"379",-0.00944687053561211,-1.07201828153279,"4"
"380",-0.946901025250554,-0.178340529175435,"4"
"381",-0.851249672006816,-0.343916626772906,"4"
"382",-0.46614939533174,-0.810392725145386,"4"
"383",0.0798404682427645,-1.04523992733549,"4"
"384",0.458649353589863,-0.836266195258308,"4"
"385",0.701711089815944,-0.433751838935183,"4"
"386",-0.241745444014668,-0.9194115783325,"4"
"387",-0.352468187455088,-0.919278859908116,"4"
"388",-0.839807412121445,-0.238965721954122,"4"
"389",-0.860729058738798,-0.225286020855079,"4"
"390",-0.635693510528654,-0.657255472638583,"4"
"391",0.151523421518505,-0.930176966711171,"4"
"392",-0.484958435408771,-0.702379155485967,"4"
"393",-0.0843214383348823,-0.945011484222007,"4"
"394",-0.818305052816868,-0.371700452175294,"4"
"395",-0.92217068374157,-0.215815903875427,"4"
"396",-0.956415069289505,-0.0759841471981664,"4"
"397",0.434270301833749,-0.827471407550619,"4"
"398",0.742231368552893,-0.430172940398988,"4"
"399",-0.0849395450204611,-1.0072087572025,"4"
"400",0.477284987922758,-0.707584349250061,"4"
"401",-0.958042902406305,-0.067626337162413,"4"
"402",-0.971692947670817,0.00853013489944646,"4"
"403",-0.0613603577949107,-0.956158050049627,"4"
"404",0.739141712896526,-0.480520262656411,"4"
"405",-0.944250874686986,-0.138429801025658,"4"
"406",0.989176837261766,0.052230010749718,"4"
"407",0.895007150713354,-0.298827367568396,"4"
"408",0.351722486317158,-0.920499084204325,"4"
"409",0.458976202178746,-0.769891055843675,"4"
"410",-0.736465164460242,-0.508357873807333,"4"
"411",-0.812512032687664,-0.352099456301748,"4"
"412",-0.903705479577184,-0.157929484230494,"4"
"413",-0.681399486958981,-0.555662031738865,"4"
"414",0.706045805010945,-0.555418361892629,"4"
"415",-0.927888238336891,-0.160115297243429,"4"
"416",0.437235740479082,-0.764510842386215,"4"
"417",-0.187250311486423,-0.990745852706441,"4"
"418",0.770885095000267,-0.414130623983293,"4"
"419",-0.0166110014542937,-1.00453169301705,"4"
"420",-0.125692600384355,-1.00230692943611,"4"
"421",0.933186319191009,-0.154482300756935,"4"
"422",-0.872075863182545,-0.22905211800152,"4"
"423",0.620582959614694,-0.62662113125504,"4"
"424",0.832317593041807,-0.281524428684806,"4"
"425",0.0528699280694127,-0.996582939051199,"4"
"426",-0.629160194192082,-0.550055419969443,"4"
"427",-0.846551327500492,-0.306248161063848,"4"
"428",0.982404968701303,-0.0956572176433978,"4"
"429",0.458193453494459,-0.807830391389568,"4"
"430",-0.858875175006688,-0.210976545516663,"4"
"431",-0.23818687023595,-0.995880479015097,"4"
"432",-0.403989472892135,-0.834001316371952,"4"
"433",0.451424373779446,-0.812018223003383,"4"
"434",0.956164204981178,-0.170335209555185,"4"
"435",0.577097239438444,-0.676335030838102,"4"
"436",-0.200052337255329,-0.965812526691574,"4"
"437",0.82973547000438,-0.307164958740777,"4"
"438",0.99696744279936,0.0604365258166859,"4"
"439",0.966328206472099,-0.11720540854455,"4"
"440",-0.360072614159435,-0.821085573596445,"4"
"441",0.954107879661024,-0.126037337642122,"4"
"442",0.196287195198238,-0.891936223688548,"4"
"443",0.115282862912863,-0.919750936290191,"4"
"444",-0.0257018334232271,-0.96628245596225,"4"
"445",-0.146403743885458,-1.04052505071796,"4"
"446",0.247865747660398,-1.0463945835844,"4"
"447",-0.30181850772351,-0.917792702417526,"4"
"448",-0.648099517449737,-0.547211048198602,"4"
"449",-0.613674697000533,-0.672646152898085,"4"
"450",-0.757414823397994,-0.506467825013663,"4"
"451",-0.484001828823239,-0.734255899584343,"4"
"452",0.168574925512075,-0.83598075021906,"4"
"453",-0.872498756274581,-0.279503661668027,"4"
"454",-0.876113697420806,-0.235377838235209,"4"
"455",-0.841850248165429,-0.226387202738166,"4"
"456",0.853064982686192,-0.28316414588987,"4"
"457",-0.408333022613078,-0.892140788083026,"4"
"458",-0.559462646953762,-0.472981327060443,"4"
"459",0.090632829349488,-0.978118334055094,"4"
"460",-0.569009508006275,-0.629496794618762,"4"
"461",0.341535296291113,-0.828583395590649,"4"
"462",-0.688912053126842,-0.534757785009405,"4"
"463",-0.136318997945637,-0.9398062564548,"4"
"464",-0.663140699267387,-0.568492150013693,"4"
"465",-0.457137756980956,-0.701369908933388,"4"
"466",0.612847705837339,-0.566153857522267,"4"
"467",-0.284233501646668,-0.884888063339282,"4"
"468",-0.891449730843306,-0.162391670360303,"4"
"469",0.975215539801866,-0.0456424704631145,"4"
"470",0.953181311953813,-0.0838381110903135,"4"
"471",0.203857879620045,-0.995468976060786,"4"
"472",-0.646436384413391,-0.623094340683284,"4"
"473",-0.583746436052024,-0.605099783389883,"4"
"474",0.0567331947386265,-0.998188361415007,"4"
"475",0.609497145749629,-0.572313230397783,"4"
"476",-0.161057855933905,-1.05901224167431,"4"
"477",0.45405228016898,-0.85690941295412,"4"
"478",0.597643421962857,-0.614291356683454,"4"
"479",-0.771808463148773,-0.390392871934517,"4"
"480",-0.367473504971713,-0.80927753842405,"4"
"481",0.737908651120961,-0.396515301146949,"4"
"482",-0.930481502320617,-0.140551931719644,"4"
"483",-0.657766892574728,-0.53368043798023,"4"
"484",0.475515018217266,-0.857167047962431,"4"
"485",0.604253084864467,-0.680795699927524,"4"
"486",0.986653048545122,-0.0211164913372698,"4"
"487",-0.979250011499971,-0.108871545978608,"4"
"488",0.937085148878396,-0.130809579520056,"4"
"489",-0.262598851695657,-0.885902324928888,"4"
"490",-0.985752067063004,-0.0132264084258601,"4"
"491",-0.793411497492343,-0.342111117859425,"4"
"492",0.773045883048326,-0.415789470769019,"4"
"493",-0.747156938072294,-0.48767457231623,"4"
"494",0.740197781007737,-0.477780976467302,"4"
"495",0.825309358537197,-0.267219773728821,"4"
"496",0.134276919066906,-1.05367812500255,"4"
"497",-0.423388411756605,-0.941654328967189,"4"
"498",-0.633073210716248,-0.588838763607821,"4"
"499",-0.475594095420092,-0.818800164808977,"4"
"500",0.532239770516753,-0.789127590263307,"4"
