"","x.1","x.2","x.3","classes"
"196",-0.904372977092862,-0.3113679359667,-0.904627871699631,"4"
"197",-0.442865193355829,0.735298272222281,-0.903494781348854,"3"
"198",0.256891076918691,0.861601761076599,0.651672123931348,"4"
"199",-0.853667412884533,0.583815210498869,0.34220848698169,"1"
"200",0.110257701016963,-0.561529296450317,-0.129683102481067,"1"
"201",-0.979059452190995,0.338752637151629,-0.753333600703627,"3"
"202",-0.19902701349929,0.541851830203086,-0.883081621490419,"3"
"203",-0.135826002806425,0.43015352729708,0.0771506004966795,"1"
"204",0.0944348596967757,-0.933548336382955,-0.935593761969358,"1"
"205",-0.0737437000498176,-0.21601029811427,-0.390197621192783,"4"
"206",0.634509202092886,-0.500778823159635,0.673185640480369,"3"
"207",0.24734920822084,-0.211132185533643,0.672849639318883,"3"
"208",0.974002529401332,0.153584505431354,0.574156566988677,"4"
"209",-0.95222414471209,-0.626829918473959,-0.785647270735353,"4"
"210",-0.393296263180673,0.0490409834310412,-0.874681762419641,"3"
"211",0.883258332498372,-0.65661822957918,-0.58822261961177,"1"
"212",-0.5946180135943,-0.0372023689560592,0.118826298508793,"2"
"213",0.130949307233095,-0.565540468320251,0.620276037137955,"3"
"214",-0.967262802179903,0.0803248900920153,0.581235169898719,"1"
"215",0.940355310682207,-0.963964223396033,0.0582592473365366,"3"
"216",0.071473425719887,0.989438463002443,0.580566618591547,"4"
"217",0.583895672112703,0.242413510102779,0.755775182973593,"4"
"218",0.497846516780555,0.698159588500857,-0.588350873440504,"2"
"219",0.475823028944433,-0.0428026849403977,0.541681446135044,"3"
"220",0.68272372148931,0.732559184078127,0.114564665127546,"4"
"221",0.284840853419155,-0.655444322619587,0.409244944807142,"3"
"222",0.975556578487158,-0.133520242758095,-0.224779258482158,"1"
"223",-0.622106466442347,-0.785420593805611,0.251145339105278,"2"
"224",-0.783932051621377,0.391722025815398,-0.113249223679304,"3"
"225",0.772631118074059,-0.847730123903602,0.826366016641259,"3"
"226",-0.892477588262409,-0.0255203987471759,0.744032957591116,"2"
"227",-0.277700119186193,0.65685624582693,0.850737682078034,"1"
"228",-0.881106734275818,0.366390855517238,-0.066824090667069,"3"
"229",0.726377436425537,-0.420402550138533,0.961226575542241,"3"
"230",0.372570703271776,-0.621367044746876,-0.22076144721359,"1"
"231",0.798148062080145,-0.361266036983579,0.16789506142959,"3"
"232",-0.876602780073881,0.134427720680833,-0.0377909708768129,"3"
"233",0.43778740754351,-0.283041183836758,0.0588425425812602,"3"
"234",-0.720978932920843,0.789432319812477,-0.402942618355155,"3"
"235",-0.401666108053178,0.703662227839231,-0.504836439620703,"3"
"236",-0.642131763976067,-0.961582808755338,-0.495260898955166,"4"
"237",0.873304572887719,0.454416792374104,0.661321902647614,"4"
"238",0.158389606047422,-0.404574193526059,0.952489699237049,"3"
"239",-0.196831453125924,0.892182806506753,-0.963619976304471,"3"
"240",-0.258744748774916,-0.692252554465085,-0.459683190565556,"4"
"241",0.867948626633734,0.902105596382171,-0.486814591102302,"2"
"242",0.325361392460763,0.0983835821971297,-0.981601674109697,"2"
"243",-0.0630763317458332,-0.861130988225341,0.155800247564912,"2"
"244",-0.30642183450982,-0.35625946521759,0.969537616241723,"2"
"245",0.78033491410315,-0.830382308457047,-0.613910295534879,"1"
"246",-0.893553505651653,0.337022749707103,0.835121585521847,"1"
"247",-0.40717700868845,-0.291349376551807,-0.910908330231905,"4"
"248",-0.871485392097384,-0.954900390002877,-0.800556710455567,"4"
"249",-0.675809097941965,-0.497175530996174,0.93725487170741,"2"
"250",0.393543514423072,-0.344482108950615,-0.0564407063648105,"1"
"251",-0.759053247980773,0.916213580407202,0.0768003757111728,"1"
"252",0.87925622984767,-0.940562066622078,0.513243845198303,"3"
"253",0.357454594224691,0.645501821767539,0.428674236405641,"4"
"254",0.346293747425079,-0.409623836632818,0.0248428699560463,"3"
"255",0.327303645201027,0.429590535815805,-0.125160344876349,"2"
"256",0.287353628780693,0.147393959574401,0.00976827554404736,"4"
"257",-0.018332707695663,-0.909744719509035,-0.173997533973306,"4"
"258",-0.906982732005417,0.889706969261169,-0.916821204125881,"3"
"259",-0.799240665044636,0.0816556997597218,-0.253787061665207,"3"
"260",-0.162033368367702,-0.0375603507272899,0.248422536533326,"2"
"261",0.945742277428508,0.568448998034,0.0313951852731407,"4"
"262",-0.317956794518977,0.23432869836688,0.107404122594744,"1"
"263",-0.555053610354662,0.369536465033889,-0.620514002628624,"3"
"264",0.942919520195574,-0.586843387689441,-0.630193413235247,"1"
"265",0.578040766064078,-0.338113091420382,0.536863759160042,"3"
"266",-0.715625257696956,-0.839243931695819,-0.416541186161339,"4"
"267",0.0160054313018918,-0.82073515560478,-0.74030101345852,"1"
"268",0.524935441091657,-0.616447712294757,0.415336254052818,"3"
"269",-0.0233194134198129,0.641942170914263,0.501210139598697,"1"
"270",-0.186682493891567,0.825580953154713,0.918937969021499,"1"
"271",0.842538466211408,0.0296520669944584,0.167129446752369,"4"
"272",-0.687542062718421,-0.28290531784296,0.844850818160921,"2"
"273",-0.486250239424407,0.171755334362388,-0.465531547553837,"3"
"274",-0.0169067955575883,-0.236857334617525,0.788656461052597,"2"
"275",0.22124980064109,-0.333330236375332,0.771852397359908,"3"
"276",-0.710157070308924,0.493626021780074,-0.637889160308987,"3"
"277",-0.0952019281685352,0.961805930826813,0.483191719744354,"1"
"278",-0.910369788762182,-0.425720097031444,-0.108490142971277,"4"
"279",0.10667946189642,-0.547051952686161,0.896303473040462,"3"
"280",0.554947244003415,0.352145198732615,0.0823183874599636,"4"
"281",0.271376361139119,-0.170731930993497,-0.476706613786519,"1"
"282",0.113229513168335,-0.731466806959361,-0.3227823600173,"1"
"283",-0.000898176804184914,-0.760105726309121,-0.640682307071984,"4"
"284",0.733107068110257,0.78832019912079,0.496778811328113,"4"
"285",-0.814977114088833,0.959308090619743,0.954167219344527,"1"
"286",0.155142307281494,-0.980983093846589,0.956614397931844,"3"
"287",0.935029511339962,-0.35555981984362,-0.831253389827907,"1"
"288",-0.295761087909341,-0.671289444901049,-0.225061280187219,"4"
"289",-0.148622022010386,0.704770589713007,-0.311913623474538,"3"
"290",0.581236238591373,-0.880557565949857,0.453777920454741,"3"
"291",0.600759242661297,0.412670876365155,0.594225690700114,"4"
"292",-0.256993397604674,-0.76692281384021,-0.539140269160271,"4"
"293",0.711976733524352,-0.623713974375278,0.33080112747848,"3"
"294",-0.875848834402859,-0.748180518392473,0.326136994175613,"2"
"295",0.187970081809908,-0.0471120374277234,-0.740197133738548,"1"
"296",-0.363587572239339,-0.591089447028935,-0.990270571317524,"4"
"297",0.854950550477952,-0.280599509365857,0.341468212660402,"3"
"298",0.845109064131975,0.947638801764697,-0.966284723952413,"2"
"299",-0.656297814100981,-0.124334869440645,0.764143647626042,"2"
"300",-0.0782864019274712,0.988456021528691,0.0764975319616497,"1"
"301",0.97318621026352,0.64497855771333,-0.979580937419087,"2"
"302",0.629600557964295,-0.224809651263058,-0.681448553688824,"1"
"303",0.0513006863184273,-0.883503756951541,-0.980464877560735,"1"
"304",-0.477342202793807,0.98892802093178,-0.794195067603141,"3"
"305",-0.0783900050446391,0.496955459471792,0.74413469620049,"1"
"306",0.815421737730503,-0.563549770507962,0.752514716237783,"3"
"307",-0.073792350012809,0.329835284035653,0.880793618969619,"1"
"308",0.79978827945888,-0.793536047916859,-0.91826539626345,"1"
"309",-0.378778013866395,0.881722213700414,-0.647863255813718,"3"
"310",0.71719502331689,-0.680290394928306,-0.820429167244583,"1"
"311",-0.0815808163024485,-0.958813110366464,0.557971409056336,"2"
"312",-0.683582592289895,-0.203343573026359,-0.914355339948088,"4"
"313",0.437543739099056,0.363311268389225,-0.453121300786734,"2"
"314",-0.490678186528385,-0.968166927807033,0.0919665810652077,"2"
"315",0.898532012477517,0.126764765009284,-0.0806720685213804,"2"
"316",0.592235269490629,-0.773270930163562,0.439937880728394,"3"
"317",-0.951642752625048,-0.785489530302584,-0.300621747039258,"4"
"318",0.917816995177418,-0.737046983093023,-0.0162862814031541,"1"
"319",0.454146093223244,-0.937529356684536,-0.541304292622954,"1"
"320",-0.0407690857537091,0.0623844582587481,0.203798789996654,"1"
"321",0.424802251160145,0.0956380786374211,-0.409445173572749,"2"
"322",0.351823190692812,-0.579889323562384,0.68173446925357,"3"
"323",-0.122495115734637,-0.67505021719262,-0.781523955520242,"4"
"324",0.7087361975573,0.102999113500118,0.828430944588035,"4"
"325",0.782127656042576,-0.363300141878426,-0.739316122140735,"1"
"326",-0.643233874347061,-0.525332705583423,-0.440380325075239,"4"
"327",0.117479865439236,0.329540912993252,-0.670426320284605,"2"
"328",0.11843448318541,-0.95103187346831,-0.429234830196947,"1"
"329",-0.35649392940104,-0.690060582011938,-0.734132543206215,"4"
"330",0.753334782551974,-0.259182534180582,0.446861621923745,"3"
"331",-0.907889647874981,0.863606237340719,0.2015645429492,"1"
"332",-0.255023344419897,-0.503062992356718,-0.581500141415745,"4"
"333",0.209772669244558,-0.110026714857668,-0.71841477882117,"1"
"334",-0.988740411121398,0.921556879300624,0.808019529562443,"1"
"335",-0.198884663637727,-0.628770709969103,0.55133063858375,"2"
"336",-0.75173758296296,-0.994346350431442,-0.538591979537159,"4"
"337",-0.464937355369329,0.983821842353791,0.940619208384305,"1"
"338",-0.380540708079934,-0.171680600382388,-0.962923181243241,"4"
"339",-0.00113012176007032,-0.198101244401187,-0.832423236686736,"4"
"340",0.227240399457514,-0.123162334319204,-0.0558240441605449,"1"
"341",0.521272180136293,0.189620326738805,-0.0943393209017813,"2"
"342",0.500033753458411,-0.929564497433603,0.341175411827862,"3"
"343",0.336542918812484,-0.0614621541462839,0.0380054656416178,"3"
"344",-0.769151193555444,0.068816889077425,-0.744502536021173,"3"
"345",-0.937855395954102,0.0660944767296314,0.534457622095942,"1"
"346",0.814486576244235,0.665282462723553,0.624737789854407,"4"
"347",0.658219484612346,0.572510071564466,-0.963406570255756,"2"
"348",0.316224028356373,0.971554148942232,0.607115331105888,"4"
"349",0.483382523525506,0.24087687022984,0.923713033553213,"4"
"350",0.975029680877924,-0.48301085177809,-0.147512599825859,"1"
"351",0.29101839940995,-0.64422907307744,0.611457985825837,"3"
"352",0.868677283637226,0.81845932174474,-0.966631913557649,"2"
"353",0.535050853155553,0.43690318102017,-0.647274626884609,"2"
"354",0.155938840936869,0.0853775953873992,0.213884434662759,"4"
"355",0.195117293857038,-0.515794737730175,0.166117138694972,"3"
"356",0.570418673567474,0.696091868449003,0.219933708198369,"4"
"357",-0.145740169566125,0.810166470240802,-0.900817255023867,"3"
"358",0.589115031529218,-0.470081417821348,0.95513983303681,"3"
"359",-0.608347817324102,-0.0620163781568408,-0.685489508323371,"4"
"360",0.144803327508271,-0.44310709182173,0.12884726934135,"3"
"361",-0.371055733412504,-0.666222726460546,-0.673389026429504,"4"
"362",0.337978753726929,0.11854042718187,0.340451956260949,"4"
"363",-0.137639401014894,-0.333534715697169,-0.154562980402261,"4"
"364",0.774702511262149,0.309132381808013,0.671506087761372,"4"
"365",0.984916074201465,-0.22273957496509,0.262129948474467,"3"
"366",-0.315360019914806,0.576486085075885,0.705223722849041,"1"
"367",-0.281764045357704,-0.437506280839443,0.436818612273782,"2"
"368",-0.724282068666071,-0.393515608739108,0.305970713030547,"2"
"369",-0.56561590032652,0.00568736484274268,0.12153517594561,"1"
"370",0.656556221656501,-0.377267736010253,-0.72560374904424,"1"
"371",0.692210770212114,0.477559943217784,0.218017745297402,"4"
"372",0.443611074704677,-0.0343958581797779,0.0729185445234179,"3"
"373",0.796376348473132,-0.76733295340091,0.23550625750795,"3"
"374",-0.158790600020438,-0.741213192697614,0.0851963716559112,"2"
"375",0.150709472130984,0.486118251923472,-0.309760532807559,"2"
"376",-0.481081552337855,0.241264211945236,0.219716276042163,"1"
"377",-0.619626342318952,0.847084594890475,-0.686890494078398,"3"
"378",0.565267253667116,0.354271860793233,0.565101925749332,"4"
"379",0.0726045169867575,0.995662714354694,-0.187755910214037,"2"
"380",-0.378892506938428,-0.825534877367318,0.638997890986502,"2"
"381",0.76414571236819,0.961613642517477,0.468070727773011,"4"
"382",-0.00850442610681057,0.892286155838519,0.692193706519902,"1"
"383",-0.293501449748874,-0.266911798622459,-0.849619343876839,"4"
"384",0.753376976586878,-0.0204394152387977,-0.375531863886863,"1"
"385",0.904682978522032,-0.172457551583648,0.474816581234336,"3"
"386",0.381136252079159,-0.417256229557097,-0.774656464345753,"1"
"387",-0.522673166822642,0.600986050441861,0.403471182566136,"1"
"388",0.731484338641167,0.77383700106293,0.792925570160151,"4"
"389",0.971629453357309,-0.244634120259434,0.572941256221384,"3"
"390",0.434186162427068,-0.68649615906179,-0.958803530782461,"1"
"391",-0.180591488722712,0.274753081612289,-0.643565445672721,"3"
"392",-0.898297818377614,-0.178954145871103,-0.0266112703830004,"4"
"393",0.950196030084044,0.0101064206101,0.709682990796864,"4"
"394",0.648935329634696,-0.435388580430299,-0.24513280345127,"1"
"395",-0.928091682959348,-0.515093355905265,0.396895045880228,"2"
"396",-0.352903802879155,-0.93091107904911,-0.288378950674087,"4"
"397",0.118224224541336,0.0992917334660888,0.334563771728426,"4"
"398",0.52053252980113,-0.421377162914723,0.875384448096156,"3"
"399",0.0804167189635336,-0.0628597270697355,0.677977352403104,"3"
"400",-0.718044737819582,-0.527806584723294,0.492668084800243,"2"
"401",0.0316552161239088,-0.846035015769303,0.397329355124384,"3"
"402",-0.335869899019599,0.545641053467989,-0.940358757041395,"3"
"403",0.624047948978841,0.18257346842438,0.506697955541313,"4"
"404",0.230380780529231,0.623139417730272,-0.983537865802646,"2"
"405",0.696011458989233,0.750707145314664,0.781056531704962,"4"
"406",-0.250128866638988,-0.756807730067521,-0.10182912601158,"4"
"407",0.0297341980040073,-0.132614837959409,0.78708030236885,"3"
"408",0.0742103173397481,0.901430481113493,0.641431951895356,"4"
"409",-0.560293715447187,-0.522096644621342,0.13478544075042,"2"
"410",0.526912972331047,-0.193203611299396,0.599845084827393,"3"
"411",0.63050414249301,0.962283522821963,0.0485539375804365,"4"
"412",-0.534779964014888,-0.458689559716731,0.339831883087754,"2"
"413",0.72155477758497,0.369066512212157,0.78287797421217,"4"
"414",-0.992211278527975,-0.983617017045617,-0.562019782606512,"4"
"415",0.80177869880572,0.104112458415329,0.966922208666801,"4"
"416",0.913580886553973,0.119539720006287,-0.260269560851157,"2"
"417",0.0325786336325109,-0.300547725521028,-0.434263416565955,"1"
"418",-0.28472632355988,-0.637307217810303,0.0694044521078467,"2"
"419",-0.401400882285088,-0.150682791601866,0.879870450124145,"2"
"420",-0.62102024955675,0.68457752559334,0.00213977787643671,"1"
"421",0.67091719713062,-0.0718169207684696,-0.362993459682912,"1"
"422",-0.807541416957974,-0.937556427437812,-0.387491669040173,"4"
"423",0.57004605839029,-0.857573657762259,-0.525472481735051,"1"
"424",0.35883018001914,-0.684088063426316,-0.999976146966219,"1"
"425",0.706651201471686,0.656115852296352,0.217806845903397,"4"
"426",-0.248328746296465,-0.805914003867656,-0.572145679965615,"4"
